cell,owner
358,1054
359,1054
360,1054
361,1054
362,1054
363,1054
364,1054
365,1054
366,1054
367,1054
368,1054
369,1054
370,1054
371,1054
372,1054
373,1054
374,1054
375,1054
376,1054
377,1054
378,1054
379,1054
380,1054
381,1054
382,1054
383,1054
384,1054
385,1054
386,1054
387,1054
388,1054
389,1054
390,1054
391,1054
392,1054
393,1054
394,1054
395,1054
396,1054
397,1054
398,1054
399,1054
400,1054
401,1054
402,1054
403,1054
404,1054
405,1054
406,1054
407,1054
408,1054
409,1054
410,1054
411,1054
412,1054
413,1054
414,1054
415,1054
416,1054
417,1054
418,1054
419,1054
420,1054
421,1054
422,1054
423,1054
424,1054
425,1054
426,1054
427,1054
428,1054
429,1054
430,1054
431,1054
432,1054
433,1054
434,1054
435,1054
436,1054
437,1054
438,1054
439,1054
440,1054
441,1054
442,1054
443,1054
444,1054
445,1054
446,1054
447,1054
448,1054
449,1054
450,1054
451,1054
452,1054
453,1054
454,1054
455,1054
456,1054
457,1054
458,1054
459,1054
460,1054
461,1054
462,1054
463,1054
464,1054
465,1054
466,1054
467,1054
468,1054
469,1054
470,1054
471,1054
472,1054
473,1054
474,1054
475,1054
476,1054
477,1054
478,1054
479,1054
480,1054
481,1054
482,1054
483,1054
484,1054
485,1054
486,1054
487,1054
488,1054
489,1054
490,1054
491,1054
492,1054
493,1054
494,1054
495,1054
496,1054
497,1054
498,1054
499,1054
500,1054
501,1054
502,1054
503,1054
504,1054
505,1054
506,1054
507,1054
508,1054
509,1054
510,1054
511,1054
512,1054
513,1054
514,1054
515,1054
516,1054
517,1054
518,1054
519,1054
520,1054
521,1054
522,1054
523,1054
524,1054
525,1054
526,1054
527,1054
528,1054
529,1054
530,1054
531,1054
532,1054
533,1054
534,1054
535,1054
536,1054
537,1054
538,1054
539,1054
540,1054
541,1054
542,1054
543,1054
544,1054
545,1054
546,1054
547,1054
548,1054
549,1054
550,1054
551,1054
552,1054
553,1054
554,1054
555,1054
556,1054
557,1054
558,1054
559,1054
560,1054
561,1054
562,1054
563,1054
564,1054
565,1054
566,1054
567,1054
568,1054
569,1054
570,1054
571,1054
572,1054
573,1054
574,1054
575,1054
576,1054
577,1054
578,1054
579,1054
580,1054
581,1054
582,1054
583,1054
584,1054
585,1054
586,1054
587,1054
588,1054
589,1054
590,1054
591,1054
592,1054
593,1054
594,1054
595,1054
596,1054
597,1054
598,1054
599,1054
600,1054
601,1054
602,1054
603,1054
604,1054
605,1054
606,1054
607,1054
608,1054
609,1054
610,1054
611,1054
612,1054
613,1054
614,1054
615,1054
616,1054
617,1054
618,1054
619,1054
620,1054
621,1054
622,1054
623,1054
624,1054
625,1054
626,1054
627,1054
628,1054
629,1054
630,1054
631,1054
632,1054
633,1054
634,1054
635,1054
636,1054
637,1054
638,1054
639,1054
640,1054
641,1054
642,1054
643,1054
644,1054
645,1054
646,1054
647,1054
648,1054
649,1054
650,1054
651,1054
652,1054
653,1054
654,1054
655,1054
656,1054
657,1054
658,1054
659,1054
660,1054
661,1054
662,1054
663,1054
664,1054
665,1054
666,1054
667,1054
668,1054
669,1054
670,1054
671,1054
672,1054
673,1054
674,1054
675,1054
676,1054
677,1054
678,1054
679,1054
680,1054
681,1054
682,1054
683,1054
684,1054
685,1054
686,1054
687,1054
688,1054
689,1054
690,1054
691,1054
692,1054
693,1054
694,1054
695,1054
696,1054
697,1054
698,1054
699,1054
700,1054
701,1054
702,1054
703,1054
704,1054
705,1054
706,1054
707,1054
708,1054
709,1054
710,1054
711,1054
712,1054
713,1054
714,1054
715,1054
716,1054
717,1054
718,1054
719,1054
720,1054
721,1054
722,1054
723,1054
724,1054
725,1054
726,1054
727,1054
728,1054
729,1054
730,1054
731,1054
732,1054
733,1054
734,1054
735,1054
736,1054
737,1054
738,1054
739,1054
740,1054
741,1054
742,1054
743,1054
744,1054
745,1054
746,1054
747,1054
748,1054
749,1054
750,1054
751,1054
752,1054
753,1054
754,1054
755,1054
756,1054
757,1054
758,1054
759,1054
760,1054
761,1054
762,1054
763,1054
764,1054
765,1054
766,1054
767,1054
768,1054
769,1054
770,1054
771,1054
772,1054
773,1054
774,1054
775,1054
776,1054
777,1054
778,1054
779,1054
780,1054
781,1054
782,1054
783,1054
784,1054
785,1054
786,1054
787,1054
788,1054
789,1054
790,1054
791,1054
792,1054
793,1054
794,1054
795,1054
796,1054
797,1054
798,1054
799,1054
800,1054
801,1054
802,1054
803,1054
804,1054
805,1054
806,1054
807,1054
808,1054
809,1054
810,1054
811,1054
812,1054
813,1054
814,1054
815,1054
816,1054
817,1054
818,1054
819,1054
820,1054
821,1054
822,1054
823,1054
824,1054
825,1054
826,1054
827,1054
828,1054
829,1054
830,1054
831,1054
832,1054
833,1054
834,1054
835,1054
836,1054
837,1054
838,1054
839,1054
840,1054
841,1054
842,1054
843,1054
844,1054
845,1054
846,1054
847,1054
848,1054
849,1054
850,1054
851,1054
852,1054
853,1054
854,1054
855,1054
856,1054
857,1054
858,1054
859,1054
860,1054
861,1054
862,1054
863,1054
864,1054
865,1054
866,1054
867,1054
868,1054
869,1054
870,1054
871,1054
872,1054
873,1054
874,1054
875,1054
876,1054
877,1054
878,1054
879,1054
880,1054
881,1054
882,1054
883,1054
884,1054
885,1054
886,1054
887,1054
888,1054
889,1054
890,1054
891,1054
892,1054
893,1054
894,1054
895,1054
896,1054
897,1054
898,1054
899,1054
900,1054
901,1054
902,1054
903,1054
904,1054
905,1054
906,1054
907,1054
908,1054
909,1054
910,1054
911,1054
912,1054
913,1054
914,1054
915,1054
916,1054
917,1054
918,1054
919,1054
920,1054
921,1054
922,1054
923,1054
924,1054
925,1054
926,1054
927,1054
928,1054
929,1054
930,1054
931,1054
932,1054
933,1054
934,1054
935,1054
936,1054
937,1054
938,1054
939,1054
940,1054
941,1054
942,1054
943,1054
944,1054
945,1054
946,1054
947,1054
948,1054
949,1054
950,1054
951,1054
952,1054
953,1054
954,1054
955,1054
956,1054
957,1054
958,1054
959,1054
960,1054
961,1054
962,1054
963,1054
964,1054
965,1054
966,1054
967,1054
968,1054
969,1054
970,1054
971,1054
972,1054
973,1054
974,1054
975,1054
976,1054
977,1054
978,1054
979,1054
980,1054
981,1054
982,1054
983,1054
984,1054
985,1054
986,1054
987,1054
988,1054
989,1054
990,1054
991,1054
992,1054
993,1054
994,1054
995,1054
996,1054
997,1054
998,1054
999,1054
1000,1054
1001,1054
1002,1054
1003,1054
1004,1054
1005,1054
1006,1054
1007,1054
1008,1054
1009,1054
1010,1054
1011,1054
1012,1054
1013,1054
1014,1054
1015,1054
1016,1054
1017,1054
1018,1054
1019,1054
1020,1054
1021,1054
1022,1054
1023,1054
1024,1054
1025,1054
1026,1054
1027,1054
1028,1054
1029,1054
1030,1054
1031,1054
1032,1054
1033,1054
1034,1054
1035,1054
1036,1054
1037,1054
1038,1054
1039,1054
1040,1054
1041,1054
1042,1054
1043,1054
1044,1054
1045,1054
1046,1054
1047,1054
1048,1054
1049,1054
1050,1054
1051,1054
1052,1054
1053,1054
1054,1054
1055,1054
1056,1054
1057,1054
1058,1054
1059,1054
1060,1054
1061,1054
1062,1054
1063,1054
1064,1054
1065,1054
1066,1054
1067,1054
1068,1054
1069,1054
1070,1054
1071,1054
1072,1054
1073,1054
1074,1054
1075,1054
1076,1054
1077,1054
1078,1054
1079,1054
1080,1054
1081,1054
1082,1054
1083,1054
1084,1054
1085,1054
1086,1054
1087,1054
1088,1054
1089,1054
1090,1054
1091,1054
1092,1054
